CoC_ID,Company_ID,Attribute_ID,Attribute,Value
,1593,10,Contact,"{'Tel': ['   0510-88785501'], 'Email': [' wuxiyuhua@163.com']}"
,1593,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList5077/0.htm
,1593,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=7#J_Condition
,1594,1,Name,"XI'AN TIANGUANGYUAN BIOTECH CO., LTD."
,1594,3,Products, 1-(1-pentyl-1H-indol-3-yl)-2-phenylethan-1-one
,1594,10,Contact,"{'Tel': ['   +86-21-2022 2982'], 'Email': [' sales@chemenu.com']}"
,1594,11,Website,nan
,1594,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=864445-37-4&a=China&left=True&page=1#J_Condition
,1595,1,Name,"Xi'AnTongZeBiotechCo.,Ltd"
,1595,3,Products, 2-Phenylacetophenone
,1595,10,Contact,"{'Tel': ['+8618591971926    029-18591971926'], 'Email': [' 3516471159@qq.com']}"
,1595,11,Website,https://shop1439782100907.1688.com/
,1595,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition
,1596,1,Name,"Xi'an Chukang Biotechnology Co., Ltd."
,1596,3,Products," WIN 55,212-2 MESYLATE"
,1596,10,Contact,"{'Tel': ['   0519-85557386'], 'Email': [' sales@neostarunited.com']}"
,1596,11,Website,http://www.tcdchina.com/
,1596,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=131543-23-2&a=China&left=True&page=2#J_Condition
,1597,1,Name,"Xi'an Costrong Pharmaceutical Co., Ltd."
,1597,3,Products, 1-Phenylbutan-1-one
,1597,10,Contact,"{'Tel': ['+8613317178958    027-83295551'], 'Email': [' 385079137@qq.com']}"
,1597,11,Website,http://www.costrongpharm.com/
,1597,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
,1598,1,Name,"Xi'an Health Biochem Technology Co., Ltd."
,1598,3,Products, Propionic acid ;  Styralyl acetate ;  Sulfadimethoxine
,1598,10,Contact,"{'Tel': ['   029-62599512'], 'Email': [' sales@health-biochem.com']}"
,1598,11,Website,http://www.health-biochem.com/
,1598,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=3#J_Condition
,1599,1,Name,"Xi'an Jiaboying Biological Technology Co., Ltd."
,1599,3,Products," 2-Chlorobenzyl chloride ;  (2-Bromoethyl)benzene ;  Sodium triacetoxyborohydride ;  1,4-Butanediol ;  Acetophenone ;  Benzaldehyde"
,1599,10,Contact,"{'Tel': ['13519129852   '], 'Email': [' 915619666@qq.com']}"
,1599,11,Website,nan ; https://www.chemicalbook.com/ShowSupplierProductsList1889162/0.htm
,1599,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=20#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=16#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=17#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=8#J_Condition
,1600,1,Name,"Xi'an Kono chem co., Ltd.,"
,1600,3,Products," N-benzyl-4-piperidone ;  (2-Bromoethyl)benzene ;  1,4-Butanediol (BDO) ;  1-Methyl-4-piperidone"
,1600,10,Contact,"{'Tel': ['13289246953    029-029-86107037', '+86+8615821988213   '], 'Email': [' info@konochemical.com', ' info@longyupharma.com']}"
,1600,11,Website,http://www.konochem.com/
,1600,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=1#J_Condition
,1601,1,Name,"Xi'an Laina Biotechnology Co., Ltd"
,1601,3,Products, PMK ethyl glycidate
,1601,10,Contact,"{'Tel': ['+8618629577295    029-029-84161958'], 'Email': [' jack@lynabio.com']}"
,1601,11,Website,https://www.lynabio.cn/
,1601,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=28578-16-7&a=China&left=True&page=4#J_Condition
,1602,1,Name,"Xi'an Manareco New Materials Co., Ltd."
,1602,3,Products, (2-broMoethyl)benzene
,1602,10,Contact,"{'Tel': ['+86    029-02968669089'], 'Email': [' market@xarlm.com']}"
,1602,11,Website,http://www.xarlm.com/
,1602,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=4#J_Condition
,1603,1,Name,"Xi'an Ruicheng Pharmaceutical Technology Co., Ltd"
,1603,3,Products, 1-Benzyl-4-piperidone ;  N-Methyl-4-Piperidone
,1603,10,Contact,"{'Tel': ['+8615243689771   ', '+8617791728244   '], 'Email': [' 6865822@qq.com', ' 3356623179@qq.com']}"
,1603,11,Website,http://
,1603,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=8#J_Condition
,1604,1,Name,"Xi'an Union Pharmpro Co., Ltd."
,1604,3,Products, Benzaldehyde
,1604,10,Contact,"{'Tel': ['   86-029-88865676-809'], 'Email': [' info@unipharmpro.com']}"
,1604,11,Website,http://www.unipharmpro.com/
,1604,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=4#J_Condition
,1605,1,Name,"Xi'an ZB Biotech Co.,Ltd"
,1605,3,Products, N-Benzyl-4-piperidone
,1605,10,Contact,"{'Tel': ['   021-54370211'], 'Email': [' sales@yayupharm.com']}"
,1605,11,Website,http://www.xazbbio.com/
,1605,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=12#J_Condition
,1606,1,Name,Xiajin Sanyi Textile Co. Ltd
,1606,3,Products, 2-Chlorobenzyl chloride
,1606,10,Contact,"{'Tel': ['   0534-3585066'], 'Email': [' sales@sanyifanghua.com']}"
,1606,11,Website,http://www.sdsanyifanghua.com/
,1606,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=5#J_Condition
,1607,1,Name,"Xiamen AmoyChem Co., Ltd"
,1607,3,Products," 1,4-Butanediol (BDO) ;  DL-1-Phenethylalcohol ;  Xylazine ;  4'-Methylpropiophenone ;  Bromoacety Bromide ;  O-Chlorobenzyl Chloride ;  Styralyl Acetate ;  Valeraldehyde ;  Propionic Acid ;  irinotecan ;  2,2'-Azobis(2-Methylpropionitrile) ;  Ethyl Acrylate ;  Acetophenone ;  Methyl Acrylate ;  Phenethyl chloride ;  Benzaldehyde ;  Propionyl bromide ;  4-Anilino-1-benzylpiperidine ;  Propionyl chloride ;  Benzylamine ;  Thioglycolic acid 85% 95%"
,1607,10,Contact,"{'Tel': ['+8618717800556   ', '+86+8618959220845    592-+86-592-6051114', '   021-60536361', '   13122891558', '+8618157336032    0573-0573-85609002', '+8613223293093    +86-13223293093', '17825480238    020-36607679'], 'Email': [nan, ' bella@njdeda.com', ' zhejia01@163.com', ' sales@amoychem.com', ' hepeng20160718@foxmail.com', ' sales@finebiotech.com', ' 3008233717@qq.com']}"
,1607,11,Website,http://www.amoychem.com/
,1607,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=41661-47-6&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=2#J_Condition
,1608,1,Name,"Xiamen Bestally Imp. & Exp. Co., Ltd"
,1608,3,Products, Benzaldehyde
,1608,10,Contact,"{'Tel': ['   +86 592 5163188,5163288'], 'Email': [' zhang@bestally.com.cn']}"
,1608,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList6128/0.htm
,1608,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=8#J_Condition
,1609,1,Name,Xiamen Doingcom Chemical Company Limited
,1609,3,Products, Phenylpropyl aldehyde
,1609,10,Contact,"{'Tel': ['   0592-6515068'], 'Email': [' market@doingcom.com']}"
,1609,11,Website,http://www.doingcom.com/
,1609,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=3#J_Condition
,1610,1,Name,"Xiamen Granda Import And Export Co., Ltd"
,1610,3,Products, Phenylpropyl aldehyde
,1610,10,Contact,"{'Tel': ['   0592-5333280'], 'Email': [' zjwchem@grandachem.com']}"
,1610,11,Website,http://www.grandachem.com/cgi/search-en.cgi?f=company_en_1_+product_en+product_en_1_&id=389909&t=product_en_1_
,1610,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=3#J_Condition
,1611,1,Name,"Xiamen Huijia Biological Technology Co., Ltd."
,1611,3,Products," AB-PINACA ;  JWH 176 ;  JWH-398 ;  Methyl 3-phenyloxirane-2-carboxylate ;  (+)-CP 47,497 ;  THJ-018"
,1611,10,Contact,"{'Tel': ['   010-51653916', '   010-62968438', '+864008210725    400-400-400-8210725', '   +86-319-2600679', '15026509758    021-51875103', '13834861712    0138-34861712'], 'Email': [' 978560024@qq.com', ' 2276081198@qq.com', ' hbweilang_2010@yahoo.cn', ' malulu@leyan.com', ' 344843571@qq.com', ' 1985563437@qq.com']}"
,1611,11,Website,http://www.biohj.com/
,1611,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445752-09-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1364933-55-0&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=619294-62-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=70434-82-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=37161-74-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1292765-18-4&a=China&left=True&page=1#J_Condition
,1612,1,Name,"Xiamen Research Biotechnology Co., Ltd."
,1612,3,Products," AB-PINACA ;  WIN 55212-2 mesylate ;  JWH 176 ;  JWH 398 (exempt preparation) ;  THJ-018 ;  5-(1,1-DIMETHYLHEPTYL)-2-[5-HYDROXY-2-(3-HYDROXYPROPYL)CYCLOHEXYL]PHENOL"
,1612,10,Contact,"{'Tel': ['   0512-81664689', '13585899102    021-80370006', '+8616621771607   ', '+86+86-15387063101    027-+86-027-59232304', '   021-54046791', '18906011628    0592-6020891'], 'Email': [' market@xlswkj.com', ' 1562893815@qq.com', ' 2881924050@qq.com', ' exbio_tech@163.com', ' sales@laidiou.com', ' 470003480@QQ.COM']}"
,1612,11,Website,http://www.biohj.com/
,1612,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445752-09-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1364933-55-0&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=131543-23-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=619294-62-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=83002-04-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1292765-18-4&a=China&left=True&page=1#J_Condition
,1613,1,Name,"Xiamen Shunlian Import & Export Co., Ltd."
,1613,3,Products," 1,4-Butanediol"
,1613,10,Contact,"{'Tel': ['   86-592-5992196 86-592-5992105'], 'Email': [nan]}"
,1613,11,Website,http://www.xi-lian.com/
,1613,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=8#J_Condition
,1614,1,Name,"Xiamen Wonderful Bio Technology Co., Ltd."
,1614,3,Products," PMK ethyl glycidate;ethyl 3-(1,3-benzodioxol-5-yl)-2-methyloxirane-2-carboxylate ;  SDB-005 ;  4-Methylpropiophenone ;  Ethyl 3-oxo-4-phenylbutanoate;ethyl 2-phenyl-3-oxobutanoate ;  Ethyl 3-oxo-4-phenylbutanoate ;  BMK ethyl glycidate ;  methyl-2-methyl-3-phenylglycidate ;  Valerophenone ;  1,4-Butanediol ;  4′-Bromopropiophenone ;  AB-FUBINACA ;  THJ-018 ;  2-Bromo-1-phenyl-1-pentanone ;  1-Phenyl-2-nitropropene"
,1614,10,Contact,"{'Tel': ['+8615345144255   ', '   +86-18336680971', '+8613043004613   ', '+86+8615028179902    15028179902', '   0086-027-88316689', '+8615690882017   ', '   18021003406', '   0592-6020891', '   18576854185', '+8619821570922   '], 'Email': [' angela@labgogo.com', ' Sara@xmwonderfulbio.com', ' admin@wh-wanli.com', ' 260924549@qq.com', ' 1877080091@qq.com', ' 1914109725@qq.com', ' sale@biohj.com', ' sales@hbmojin.com', ' runbobiological@163.com', ' nova@sh-teruiop.com']}"
,1614,11,Website,https://www.chinabmkpmk.com/
,1614,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1801552-01-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=718-08-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=28578-16-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=80532-66-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1364933-55-0&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=41232-97-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=13#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1185282-01-2&a=China&left=True&page=1#J_Condition
,1615,1,Name,"Xian Terra Biochem Co., Ltd"
,1615,3,Products, Sulfadimethoxine
,1615,10,Contact,"{'Tel': ['   0086-29-88315623'], 'Email': [' Info@terrabiochem.com']}"
,1615,11,Website,http://www.terrabiochem.com/
,1615,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
,1616,1,Name,"Xiangshui Xinlianhe Chemical Co.,Ltd"
,1616,3,Products, Aniline
,1616,10,Contact,"{'Tel': ['   0515-86739922'], 'Email': [' sales@xlhchem.com']}"
,1616,11,Website,nan
,1616,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=13#J_Condition
,1617,1,Name,"Xiangyang Liwei Chemical Co., Ltd"
,1617,3,Products, 4-Methylpropiophenone
,1617,10,Contact,"{'Tel': ['+8613317178958    027-83295551'], 'Email': [' 385079137@qq.com']}"
,1617,11,Website,http://www.hblwhg.com/
,1617,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=7#J_Condition
,1618,1,Name,"Xiangyang Yujue Chemical Co., Ltd."
,1618,3,Products, Valerophenone
,1618,10,Contact,"{'Tel': ['+8613512199871    21-21-56491756'], 'Email': [' sales@panhongchem.com']}"
,1618,11,Website,http://www.yuejuechemical.com/
,1618,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=5#J_Condition
,1619,1,Name,"Xianning Shen Lan Biomedical Research and Development Co., Ltd."
,1619,3,Products," Sulfadimethoxine ;  WIN 55,212-2 MESYLATE"
,1619,10,Contact,"{'Tel': ['   86-13482627603', '+8618171815831   '], 'Email': [' 1341138380@qq.com', ' lucysun@gradebiochem.com']}"
,1619,11,Website,https://www.chemicalbook.com/supplier/24837124/
,1619,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=131543-23-2&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=6#J_Condition
,1620,1,Name,"Xiantao Kanghua Technology Co., Ltd"
,1620,3,Products, Benzaldehyde
,1620,10,Contact,"{'Tel': ['   0728-3264711'], 'Email': [' khkjgs@163.com']}"
,1620,11,Website,http://www.kanghuakeji.com/
,1620,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=9#J_Condition
,1621,1,Name,XinChem Corporation
,1621,3,Products, 2-Chlorobenzyl chloride ;  2-Phenylacetophenone ;  N-Benzyl-4-piperidone ;  1-Methyl-4-piperidone ;  4'-Bromopropiophenone
,1621,10,Contact,"{'Tel': ['   +86 21 34123252', '   0576-88702853', '+8618032673083    +86-0311-87836622'], 'Email': [' sales@koutingchem.com', ' sales05@hbduling.cn', ' xinchem@xinchem.com']}"
,1621,11,Website,http://www.xinchem.com/
