ID,Name,Tel,Email,CAS,Product Name,Stock_Weight,Price,Last_Updated,Verified_On,Remarks,Website_URL,Source_URL
ChemBook_7101,"Huaian Liebang Kangtai Chemical Co., Ltd",   0571-86821378 86820258, sales@utanpharma.com, 598-22-1, Propionyl bromide,,,,,,http://www.lbktchem.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7102,"Wuhan xinyangruihe Chemical Technology Co., Ltd.",13524892556    02151969655, sales-cn@potentpharm.com, 598-22-1, Propionyl bromide,,,,,,http://www.ruihechem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7103,"Hubei zhonglong Kangsheng Fine Chemical Co., Ltd",   0519-88865202, sales@czdwmy.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/supplier/23883451/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7104,Hubei chengfeng chemical co. LTD,+8613605431940    86-13605431940, zpmxchemical@126.com, 598-22-1, Propionyl broMide,,,,,,https://www.chemicalbook.com/supplier/23840890/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7105,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",+8613852390259    0517-85883738, sales@yishuchem.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% | Package: 250kg,https://www.chemicalbook.com/ShowSupplierProductsList810586/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7106,"Zibo Junlida Chemical Co. , Ltd.",   0515-88709975, 206649731@qq.com, 598-22-1, Propionyl bromide,,,,,,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7107,Yikang Chemical（Hubei）Co.， LTD,   18952375139, sales@nfdchem.com, 598-22-1, Propionyl bromide,,,,,,http://www.chemicalbook.com/ShowSupplierProductsList1993475/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7108,"Shanghai Maclean Biochemical Technology Co., LTD",   0512-57555380, kunshan@yalongchina.net, 598-22-1, Propionyl bromide,,,,,,http://www.macklin.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7109,"Wuhan Hongde Yuexin Pharmaceutical Technology Co., Lt","   0551-64673459,64673469", sales@wotuchem.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList525703/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7110,"Wuhan kemike Biomedical Technology Co., Ltd",   0517-85888819 89368050 18936511159, xiahaijun88@hotmail.com, 598-22-1, Propionyl bromide,,,,,,http://www.kemike888.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7111,"Jikang Chemical Industry Co. , Ltd.","   +86 (21) 5471-2537, +86 13816508772", info1@youth-chem.com, 598-22-1, Propionyl bromide,,,,,,http://jxzj.cc/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7112,"Jiangsu Pules Bio-tech Co.,Ltd",   0515-81089889, sales@gaoyuchem.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/supplier/24471124/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7113,Shandong Xiangfei Chemical Co. LTD,   0515-83068889, sales@chinajyq.com, 598-22-1, Propionyl bromide,,,,,,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7114,"Wuhan xinyangruihe Chemical Technology Co., Ltd.",   86-536-8251229 8251339, chem@loyalgain.cn, 598-22-1, Propionyl bromide,,,,,,http://www.ruihechem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7115,"Wuhan lanabai Pharmaceutical Chemical Co., Ltd",   0086-518-83618518, Info@Duxiangchem.com, 598-22-1, Propionyl bromide,,,,,,http://www.lullabypharm-chem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7116,"Jiangsu Aikon Biopharmaceutical R&D co.,Ltd.",   0517-87036900,, 598-22-1, Propionyl bromide,,,,,,http://www.aikonchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7117,"Wuhan Chujiang Haoyu Chemical Technology Development Co., Ltd.",   0523-86297969 86297269 18252654655, sales@ldpharma.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/supplier/24293568/1.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7118,"Yancheng Longsheng Chemical Co., Ltd. (formerly Yancheng Longsheng Fine Chemical Plant)",   025-84788580, care@goldenhighway.com, 598-22-1, Propionyl bromide,,,,,,http://www.longshenchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7119,"Nanjing Sisu Chemical Co., Ltd.",   0512-53409660, xhhg@hi2000.com, 598-22-1, Propionyl bromide,,,,,,http://www.njsshg.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7120,"Shanghai Aachen Biomedical Co., Ltd.",13801407627    0517-85934910, sales@lbktchem.com, 598-22-1, Propionyl bromide,,,,,,http://www.yayupharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7121,"Shanghai Xichuan Pharmaceutical Technology Co., Ltd.",18120580375    027-027-83850375, 669797270@qq.com, 598-22-1, Propionyl bromide,,,,,Purity: 98%；99% | Package: 1公斤；25公斤；100公斤；吨位,https://www.chemicalbook.com/ShowSupplierProductsList1112390/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7122,"Shanghai Hao Zhun Biological Technology Co., Ltd.",+8618162590268    027-027-83850178, 1984393783@qq.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% HPLC | Package: 1KG;5KG;25KG;1000KG,http://www.zzsrm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7123,"Hebei Guanlang Biotechnology Co., Ltd.",+8615827338311   , 1802085297@qq.com, 598-22-1, Propionyl bromide,,,,2023-11-06,Purity: 98% | Package: 1KG;5KG；25KG；200KG；T,https://www.chemicalbook.com/manufacturer/crovell/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7124,"Henan Xiangduo Industry Co., Ltd.",+8618072846723   , caigou1@witofly.com, 598-22-1, PROPIONYL BROMIDE,,,,2022-11-25,Purity: 98% HPLC | Package: 25kg,http://www.xiangduochem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7125,"Wuhan Quanjinci New Material Co.,Ltd.",+8618560270963   , 1258536883@qq.com, 598-22-1, Propionyl bromide,,,,,,http://www.quanjinci.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7126,"Capot Chemical Co.,Ltd.",+8618971353902    027-027-18971353-902, 2242508613@qq.com, 598-22-1, Propanoyl bromide,,,,2017-10-19,Purity: 99% | Package: 1kg/;25kg/;200kg/,http://www.capotchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7127,"Hefei TNJ Chemical Industry Co.,Ltd.",+8615221275939    021-50706066, shenlinxing@macklin.cn, 598-22-1, Propionyl bromide,,,,,Purity: 95.000% | Package: 100g,https://www.tnjchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7128,career henan chemical co,+8615827396479    027-83855392, wuhanfudechem03@sina.com, 598-22-1, Propionyl bromide,,,,2018-07-23,Purity: 98 | Package: 25kg,https://www.coreychem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7129,SHANDONG ZHI SHANG CHEMICAL CO.LTD,+8613163388153    027-13163388153, yeqiu416@163.com, 598-22-1, Propionylbromide,,,,,Purity: 99% | Package: 25KG,https://www.zhishangchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7130,"Xiamen AmoyChem Co., Ltd",+8618157336032    0573-0573-85609002, zhejia01@163.com, 598-22-1, Propionyl bromide,,,,2019-05-09,Purity: 98% | Package: g；kg,http://www.amoychem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition
ChemBook_7131,"Shanghai Longyu Biotechnology Co., Ltd.",+8618551496367    0513-66017706, 2186883463@qq.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% HPLC | Package: 5KG;1KG,https://www.chemicalbook.com/manufacturer/shanghai-longyu-biotechnology-164/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7132,"Chongqing Chemdad Co., Ltd",+8613105464419   , 13105464419@163.com, 598-22-1, Propionyl bromide,,,,2019-09-10,Purity: 99% | Package: 25KG,http://www.chemdad.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7133,CONIER CHEM AND PHARMA LIMITED,+8615307155313    027-83855313, 2274366233@qq.com, 598-22-1, Propionyl bromide,,,,,"Purity: 0.99 | CustNote: 25KG,200KG,1T",http://www.conier.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7134,Shaanxi Dideu Medichem Co. Ltd,+8615307151931   , 2355680@qq.com, 598-22-1, Propionyl bromide,,,,2019-12-23,Purity: 98% HPLC&GC | Package: 1kg 25kg | CustNote: AR GR CP,https://www.chemicalbook.com/ShowSupplierProductsList928260/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7135,Fuxin Pharmaceutical,+8618112977050    025-66113011, cb5@aikonchem.com, 598-22-1, Propionyl bromide,,,,2020-03-19,Purity: 95% | Package: 1g;5g;10g,http://www.fuxinpharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7136,"Neostar United (Changzhou) Industrial Co., Ltd.",+8615871235046   , chenliangok@qq.com, 598-22-1, Propionylbromid,,,,,Purity: 98% | Package: 250kg,http://www.neostarunited.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7137,"Hebei Mojin Biotechnology Co., Ltd",   13921808877, gaojunwyt@vip.163.com, 598-22-1, Propionyl bromide,,,,2020-06-19,,https://www.mojinchemical.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7138,SIMAGCHEM CORP,   13062577818, 3342284701@qq.com, 598-22-1, Propionyl bromide,,,,2020-06-29,,http://www.simagchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7139,"Hefei TNJ Chemical Industry Co.,Ltd.",   021-54370211, sales@yayupharm.com, 598-22-1, Propionyl bromide,,,,,,https://www.tnjchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7140,"WinWin Chemical CO., Limited",15162615508   , sales@shzcphram.com, 598-22-1, Propionyl bromide,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7141,"ANHUI WITOP BIOTECH CO., LTD",15800340161   , info@zzsrm.com, 598-22-1, PropionylBromide>98.0%(GC&T),,,,,Purity: 98.0%,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=4#J_Condition
ChemBook_7142,"Hebei Yime New Material Technology Co., Ltd.",+86+86-19930503282   , alice@crovellbio.com, 60-12-8, Phenethyl alcohol,1kg,10.00,"Sep30,2022",2021-04-13,Purity: 99%min | Package: 25Kg/Drum;100USD,http://www.china-yime.com/product.asp,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7143,Dideu Industries Group Limited,+8615981848961    18638673268, sales@xiangduochem.com, 60-12-8, Natural Phenethyl Alcohol,200l,Inquiry,"Sep10,2023",2021-04-27,"Purity: 99% | Package: 25L,200L,1000L/drum",https://www.dideu.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7144,AFINE CHEMICALS LIMITED,+8615271838296   , kyra@quanjinci.com, 60-12-8, Phenethyl alcohol,1kg,23.00,"Oct26,2023",2021-05-18,Purity: 0.99 | Package: 5KG;1KG,http://www.afinechem.com/index.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7145,"Wuhan Fortuna Chemical Co., Ltd",+8613336195806    571-571-85586718, sales@capotchem.com, 60-12-8, 2-Phenylethanol,,,,,Purity: NLT 98% | Package: 1G;1KG;100KG,http://www.fortunachem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7146,"Baoji Guokang Bio-Technology Co., Ltd.",+86+86-18949832763    0551-+86-0551-65418679, info@tnjchem.com, 60-12-8, Phenethyl alcohol,,,,2021-06-07,Purity: 99.9% | Package: 1KG;5USD,http://www.gk-bio.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7147,"Hebei Guanlang Biotechnology Co,.LTD",+86    0371-86658258, sales@coreychem.com, 60-12-8, Phenethyl alcohol,,,,,Purity: 99% | Package: 1KG;10USD,https://www.chemicalbook.com/manufacturer/hebei-crovell-biotech-455/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7148,"Hubei Aumei New Material Co., Ltd.",+86 18953170293   , sales@sdzschem.com, 60-12-8, Phenethyl alcohol,,,,2023-07-31,Purity: 0.99 | Package: 2.5KG;500G,https://www.chemicalbook.com/ShowSupplierProductsList1022736/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7149,"Zhuoer Chemical Co., Ltd",+86+8618959220845    592-+86-592-6051114, sales@amoychem.com, 60-12-8, Beta-Phenyl Ethyl Alcohol,,,,2021-07-20,,http://www.zhuoerchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7150,CD Chemical Group Limited,+86+8615821988213   , info@longyupharma.com, 60-12-8, Phenylethyl alcohol,,,,,"Purity: 0.99 | Package: 5KG;1KG/aluminum foil package; 25kg/drum | CustNote: Paypal,credit card,western union,bank transfer",http://www.codchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7151,"Guangzhou TongYi biochemistry technology Co.,LTD",+86+8613650506873    023-+86-023-61398051, sales@chemdad.com, 60-12-8, Phenethyl alcohol,,,,2021-11-24,Purity: 0.98 | Package: 1kg，2kg，5kg，10kg，25kg,http://tongyon.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7152,"ShanDong Look Chemical Co.,Ltd.",+86+8618523575427   , sales@conier.com, 60-12-8, Phenethylalcohol,,,,,Purity: 99% | Package: 1kg,https://www.sdlookchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7153,"Shandong Zhishang New Material Co., Ltd.",+8615536356810    029-81148696, 1047@dideu.com, 60-12-8, Phenethyl alcohol,,,,2022-02-14,Purity: 99.0% | Package: 1KG;0.1USD,https://www.zhishangchemical.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7154,Shandong Believe Chemical PTE.LTD,+8613122107989    021-+86-021-021-50872116, contact@fuxinpharm.com, 60-12-8, 2-Phenylethanol,,,,,Purity: 99% | Package: 1kg; 25kg; or larger package as required,https://www.chemicalbook.com/ShowSupplierProductsList67294/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7155,Hebei Dangtong Import and export Co LTD,+86    519-+86-519-519-85557386, marketing1@neostarunited.com, 60-12-8, Phenethyl alcohol,,,,2022-06-15,Package: 1KG;5KG;100KG;1000KG,https://www.chemicalbook.com/ShowSupplierProductsList609684/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7156,"LEAP CHEM CO., LTD.",+86+8615028179902    15028179902, sales@hbmojin.com, 60-12-8, 2-Phenylethanol,,,,2022-06-30,Purity: 99% | Package: 25KG;USD,https://www.leapchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7157,"Nanjing Duly Biotech Co.,Ltd",+86+86-13806087780   , sale@simagchem.com, 60-12-8, 2-Phenylethyl alcohol,,,,,"Purity: 0.99 | Package: 1kg,5kg,25kgs,200kgs;bulk",http://www.dulynet.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7158,PT CHEM GROUP LIMITED,0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 60-12-8, Phenethyl alcohol,,,,2022-10-31,,https://www.chemicalbook.com/manufacturer/henan-lihao-chem-plant-25020/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7159,"ZHEJIANG JIUZHOU CHEM CO., LTD",+86+8615325081899    577-577-64498589, sales@win-winchemical.com, 60-12-8, 2-Phenylethanol,,,,,"Purity: 98% | Package: 1kg,5kg,10kg",http://www.jiuzhou-chem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7160,"GIHI CHEMICALS CO.,LIMITED",+8615255079626   , eric@witopchemical.com, 60-12-8, Phenethyl alcohol,,,,2022-12-01,Purity: 99% | Package: 500ml,https://www.gihichemicals.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7161,"SUZHOU SENFEIDA CHEMICAL CO.,LTD",+8617703311139    +86-66697723, admin@china-yime.com, 60-12-8, Phenethyl Alcohol,,,,,Purity: 99 | Package: 1KG;15USD,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=1#J_Condition
ChemBook_7162,"LY Global chemicals co.,ltd .",+8618729576160    029-+86-29-89586680, 1026@dideu.com, 60-12-8, Phenethyl alcohol,,,,2023-03-06,Purity: 99.00% | Package: 25kgs/Drum;200kgs/Drum | CustNote: ISO 9001：2015 REACH Approved Manufacturer,https://www.chemicalbook.com/ShowSupplierProductsList621419/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7163,"Henan Allgreen Chemical Co.,LTD",+86    0571-85134551, info@afinechem.com, 60-12-8, PHENETHYL ALCOHOL,,,,2023-03-07,Purity: 99% | Package: USP EP CP,https://www.allgreenchems.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7164,Wuhan Han Sheng New Material Technology Co.，Ltd,+8613986145403    027-59207850, info@fortunachem.com, 60-12-8, Phenethyl alcohol,,,,,Purity: 98.0% | Package: 180kg,https://www.hsnm.com.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7165,Henan Bao Enluo International TradeCo.，LTD,13892490616    0917-0917-3909592, gksales1@gk-bio.com, 60-12-8, Phenethyl Alcohol,,,,2023-05-09,Package: 5KG;1KG,https://baoenluo.guidechem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7166,"Changzhou AniKare Pharmatech Co., Ltd.",+8619930503252   , daisy@crovellbio.com, 60-12-8, Phenethyl alcohol,,,,,Purity: 99.% | Package: 1KG;10USD,http://www.anikare.cn/index_en.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7167,"Hebei Yibangte Import and Export Co. , Ltd.",+86+8615927270571    027-+86-027-87366298, tianyi@skbiology.cn, 60-12-8, Phenylethyl alcohol,,,,2023-12-19,Purity: 99%Min | Package: 1KG;100USD,https://www.yibangte.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7168,"Wuhan Xinzhongke Chemical Technology Co., Ltd",+86+8613524231522    02120970332, sales@zhuoerchem.com, 60-12-8, Phenethyl alcohol,,,,,Purity: 0.99 | Package: 25KG;5KG;1KG,https://www.chemicalbook.com/supplier/25298568/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7169,"Hubei coward Chemical Co., Ltd",+8615986615575   , info@codchem.com, 60-12-8, Phenethyl alcohol,,,,,Purity: 0.99 | Package: 1000KG;100KG;5KG;1KG,https://www.cowardhg.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
ChemBook_7170,Shanghai CR Corporation Limited,+8613073028829   , mack@tongyon.com, 60-12-8, Phenethyl alcohol,,,,,"Purity: 99% | Package: 1g,10g,100g,500g,1kg,25kg,100kg,500kg",http://www.crcorporation.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=2#J_Condition
