ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_6063,"Nanjing Chemlin Chemical Co., Ltd.",   +86-25-83697070, sales@chemlin.com.cn, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6064,"Hunan chemfish Pharmaceutical co.,Ltd",   0731-85567275, sales@chemfish.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6065,AOPHARM,   0086-311-66600578, sales@aopharm.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6066,"Henan Allgreen Chemical Co.,Ltd",   +86-0371-87507775, sales@allgreenchem.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6067,"Shanxi Yongjin Group Co.,LtdManufacturer",+8613456132869    0574-0574-0574-89219611, sales4@jinjingroup.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6068,"laidiou biological technology co.,limited",   0512-81664689, sales@laidiou.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6069,"Shanghai Run-Biotech Co., Ltd.",+8613817537615    021-57171705, sales@run-biotech.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6070,"Shanghai Yolne Chemical Co., Ltd.",   021-62960152, 934678158@qq.com, 495-40-9, Butyrophenone,Purity: 98.00% | Package: 100g;500g;1Kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6071,ZhengZhou HuaWen Chemical Co.Ltd,+8615343847665    0370-2785118, huawenchem@163.com, 495-40-9, Butyrophenone,"Purity: 98% | Package: 100g,250g,500g,1KG",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6072,"Zhangjiagang Methese Composite Material Co., Ltd.",   +86 (512) 8542-8658, sales@methese.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6073,"Bengbu Nako Chemical Co., Ltd.",13966060073    0552-3068102, sales@nakochem.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 1kg;5kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6074,"Shenzhen Regent Biochemical Technology Co., Ltd.",+8618938635012    0755-0755-85201366, sales@regentsciences.com, 495-40-9, Butyrophenone,Purity: 99+% | Package: 250MG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6075,Hubeicowardchemical,+8613317178958    027-83295551, 385079137@qq.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6076,"Shanghai Chinese Simplification Co., Ltd.",   021-32501999, 3532921168@qq.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6077,"Nanjing Youjian New Material Co., Ltd.",   025-57673031, 34238154@qq.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6078,"Jinan Great Chemical Co.,Ltd.",13006597328    0531-58668199, fxngy51@163.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6079,"Changzhou Keylab Chemical Co., Ltd.",   0519-83317517, yangbin@zw-keylab.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6080,CBC shanghai Co. Ltd,   021-32092626-416, wangweiwei@cbcsh.com.cn, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6081,"Shanghai Xiechen Trading & Developing Co., Ltd",   021-52908009, sales@xiechen.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6082,"Jia Xing Isenchem Co.,Ltd",18627885956    0573-0573-85285100, isenchem@163.com, 495-40-9, Butyrophenone,"Purity: 98% (HPLC or GC) | Package: 25g,100g,500g;1kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6083,"Hangzhou GYZ Chemical Co., Ltd.",   +86-571-12345678, info@gyzchem.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6084,"shanghai meicheng chemical co .,ltd",   +86-21-50677091, sales@meichengchem.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6085,Debye Scientific Corporation,   00852-2521 1836, info@debyesci.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6086,Shanghai Clean Chemical Technology Corp Ltd,   021-5859266218916095046, klhg@vip.163.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6087,"Xi'an Costrong Pharmaceutical Co., Ltd.",   +86 (29) 8118-7133, sales@costrongpharm.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6088,Changzhou Foreign Trade Corp,   0519-88865202, sales@czdwmy.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6089,"Hunan Hui Bai Shi Biotechnology Co., Ltd.",+8619947451280    0731-85526065, ivy@hnhbsj.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 100kg | CustNote: 2-8℃,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6090,Bide Pharmatech Ltd.,+8615221909166    400-1647117, product02@bidepharm.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 98% | Package: 25g;100g;500g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6091,Shaanxi Didu New Materials Co. LtdVisit Store,+8618729576160    +86-89586680, 1026@dideu.com, 495-40-9, Formalin;Butyrophenone,"Purity: 0.99 | Package: 25KG,200L",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6092,"Cool Pharm, Ltd",18019463053    021-58581007, sales@coolpharm.com, 495-40-9, BUTYROPHENONE,Purity: 98.0% | Package: 10g;25g;100g;500g;1kg;5kg;10kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6093,"Yutong Pharmaceutical Technology (Suzhou) Co., Ltd.",+8615851462628   , 2680463261@qq.com, 495-40-9, Butyrophenone,Purity: 95-99% | Package: 1g；5g;25g;250g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6094,"Shanghai Haohong Pharmaceutical Co., Ltd.",+864008210725    400-400-8210725, malulu@leyan.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 97% | Package: 100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6095,Henan yingchuang,+8616650708709    0370-3678455, hnyingchuang@163.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25G;100G;500G;1KG;5KG;25KG;100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=3#J_Condition
ChemBook_6096,"Pand (Shanghai) international trade Co., LTD",+8618662931292    021-80159919, 3404730042@qq.com, 495-40-9, n-Butyrophenone,Purity: 98% | Package: 1KG;50KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6097,"ShangHai Anpel Co, Ltd.",+8615618996369   , shanpel@anpel.com.cn, 495-40-9, n-Butyrophenone,Purity: 250mg | Package: 250mg | CustNote: CDAA-300339-250mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6098,"Jiaxing Zhejia Biotechnology Co., LTD",+86    0573-85600501, zhejia01@163.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 97%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6099,"Shanghai Yingxin laboratory equipment Co., Ltd",+8617002132182    021-021-59178156, 359382369@qq.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6100,"Anyang Hongmeng New Materials Co., Ltd",+8619588588067    0372-19588588067, 19588588067@163.com, 495-40-9, Butyrophenone,Purity: 98%；99% | Package: 100g；500g；1kg；5kg；25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6101,"Shanghai Sunway Pharmaceutical Technology Co.,Ltd.",+8617682355945   , neoyan@sunwaypharm.com, 495-40-9, n-Butyrophenone,Purity: 97% | Package: 0.1g;0.25g;1g;5g;10g;25g;100g;8594g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6102,Shanghai Tengjun Biotechnology Co. LTD,+8619821570922   , angela@labgogo.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 98% | Package: 1g;5g;1kg;可根据客户要求定制;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6103,"Wuhan canos Technology Co., Ltd",15327105076    027-027-83238443, 926254131@qq.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6104,"Wuhan Andaomai New Energy Co., Ltd",+8613554075426   , 1014723310@qq.com, 495-40-9, n-Butyrophenone,Purity: 99% | Package: 1kg;25kg;1000kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6105,tonsooh,+8613343438265    027-83238443, 1569708153@qq.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 1kg/;25kg/;200kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6106,"Suzhou yacoo science co.,Ltd",+8618013166090    0512-87182056, lingling.qi@yacoo.com.cn, 495-40-9, BUTYROPHENONE,Purity: 99% | Package: 10g;50g;1kg;5Kg;25kg;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6107,"Jiaxing Deyi Chemical Co., Ltd.",13325730825    0573-86-0573-85866609, 945717149@qq.com, 495-40-9, Butyrophenone,Purity: 98% | Package: 500G；1KG；5KG：25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6108,"Hubei Taihechang Biotechnology Co., Ltd",+8618607169902   , 18607169902@163.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 25KG;50KG;200KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6109,"Wuhan Hongde Yuexin Pharmatech Co.,Ltd",18164090116    027-027-83850116, whhdyxchem123@sina.com, 495-40-9, n-Butyrophenone,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6110,"Guangdong wengjiang Chemical Reagent Co., Ltd.",+8613927872512    0751-0751-2815986, 3007421951@qq.com, 495-40-9, Butyrophenone,Purity: 99.00% | Package: 480RMB/500g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6111,"Tianjin Baima Technology Co., LTD",+8615620955089    022-022-88195255, 362698781@qq.com, 495-40-9, Butyrophenone,Purity: 98% HPLC | Package: 1g 5g 10g 25g 50g 100g 500g 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6112,"Henan Alfachem Co.,Ltd.",+8618137891487    0371-0371-55051623, 2853979817@qq.com, 495-40-9, Butyrophenone,Purity: 98% | Package: 1g；5g；100g；1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6113,"Shanghai kadel chemical technology co., LTD",400-7787-550    021-021-4007787-550, 2850202386@qq.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25ml 253元;100ml 866.8元;500ml 3179元,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6114,"Jingzhou Yinjie Chemical Co., Ltd",+8618008658728   , 2718637152@qq.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 1Kg;25Kg;1000Kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6115,"Nanjing shengyilai Chemical Co., Ltd",19951936396   , 3158688292@qq.com, 495-40-9, Butyrophenone,"Purity: 98% | Package: 1g,100g,1kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=4#J_Condition
ChemBook_6116,"Jiangsu Pules Bio-tech Co.,Ltd",+8618551496367    0513-66017706, 2186883463@qq.com, 495-40-9, Butyrophenone,Purity: 99% HPLC | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6117,"Wuhan Xinyang Ruihe Chemical Technology Co., Ltd.",+8613720181483    027-027-83850106, 366443693@QQ.COM, 495-40-9, n-Butyrophenone,Purity: 99% | CustNote: 5kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6118,Henan Evonik Biotechnology Co. LTD,+8616650615803   , hnyingchuang@163.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25G;100G;500G;1KG;5KG;25KG;100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6119,Hubei coward chemical co .，ltd,15391560861   , m15327105076_1@163.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 1kg|￥,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6120,"Shanghai klamar Reagent Co., LTD",+8613817534909    021-4001650, 3003940895@qq.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25ml ;100ml;500ml,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6121,Atomic chemistry,+8619339619972    0370-0370-2785705, 2234585634@qq.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6122,Yikang Chemical（Hubei）Co.， LTD,+8618971353902    027-027-18971353-902, 2242508613@qq.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 1kg/;25kg/;200kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6123,"Hebei Zhenjia new material Co., LTDManufacturer",+8613315915972    0319-5925599, 13313090628@163.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6124,"Hangzhou Yaoruiyicheng Biological Medicine Co., Ltd",+8618072846723   , caigou1@witofly.com, 495-40-9, Butyrophenone,Purity: 98% HPLC | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6125,"Hubei Dongcao Chemical Technology Co., Ltd",+8618971318572    027-83261126, 2969475037@qq.com, 495-40-9, Butyrophenone,Purity: 99 | Package: 1kg;25kg;200kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6126,LGC Science (Shanghai) Ltd.,+8617717235263   , cindy.yang@lgcgroup.com, 495-40-9, Butyrophenone,"Purity: 99%, 有含量赋值, 检测方法: HPLC/H-NMR/MS/IR等（具体纯度详见COA，官网可下载COA样本: | Package: 100mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6127,"Hebei Zhentian food additives Co., LTD",+8613373390591    0319-5925599, 13373390591@163.com, 495-40-9, Piperonyl alcohol,Purity: 0.99 | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6128,"Hibisch (Shanghai) trading co., LTD",   021-32092626-41, wangweiwei@cbcsh.com.cn, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6129,"Beijing Luyuan Bird Biotechnology Co., Ltd.",   15810802415, 15810802415@139.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6130,"Shanghai Qiming Biological Technology Co., Ltd.",   021-61483491,N/A, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6131,"Shanghai Yanjin Biological Technology Co., Ltd.",   021-65232515, yanjinbio@163.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6132,"He Peng (Shanghai) Biological Technology Co., Ltd.",   13122891558, hepeng20160718@foxmail.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6133,"Dongguan Biaobiao Experimental Equipment Technology Co., Ltd.",   0769-89974612,N/A, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6134,Jingzewang Chemical Corporation,   010-87393986, jingzewang@jzwchem.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6135,"Shanghai Hao Zhun Biological Technology Co., Ltd.",15800340161   , info@zzsrm.com, 495-40-9, Phenylbutazone,Purity: 3000 ug/ml in Methanol,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=5#J_Condition
ChemBook_6136,"Jinan Qinmu Fine Chemical Co.,Ltd.Visit Store",+86+8618660799346   , sales@qinmuchem.com, 1009-14-9, valerophenone,Purity: 99% | Package: 25KG/drum,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=1#J_Condition
ChemBook_6137,"Hebei Mojin Biotechnology Co., LtdVisit Store",+86+8615028179902    15028179902, sales@hbmojin.com, 1009-14-9, Valerophenone,Purity: 99%|Package: 1KG;100.00;USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=1#J_Condition
